gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,-1.1580161531009565,1,0,1,0,0,0,0,0,0,0,1,2,0.17789593254861,-0.8843055189280301,1
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,0,-1.3312201964299892,-0.2322305330971714,0
1,0,1,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,1,1,2,-1.4824642137615447,-0.9992957510821328,0
1,0,1,0,-1.1580161531009565,1,0,0,0,0,0,2,0,0,0,0,3,-0.49023697917980086,-0.9198094154917392,1
0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,1,1,0,-1.5107185906256815,-0.9056785113867803,0
1,0,0,0,-0.3431369275747509,0,1,0,2,0,0,0,2,2,1,1,3,-0.47195473532653576,-0.47194807351519974,0
0,0,1,1,-0.05792919864057891,1,0,0,2,0,2,2,2,2,1,1,3,0.5435408096139093,0.10267189419035323,0
0,0,1,0,-1.2802480369298874,1,0,0,0,0,0,0,2,0,0,0,3,-0.3190486958265014,-0.983840074717334,1
1,0,0,0,-0.09867315991688919,1,2,1,0,0,0,2,0,2,0,1,1,0.8343946890976701,0.18275437729767463,0
0,0,1,1,0.5939741817803856,1,2,0,2,2,0,2,2,2,2,1,1,0.6814886495976356,0.7621656046763152,0
1,0,0,0,0.8791819107145575,1,2,1,2,2,0,2,2,2,2,1,1,1.436046714086935,1.5671413888303614,0
1,0,0,0,0.7162060656093164,1,0,1,2,2,0,2,0,2,0,1,1,0.9540602852281315,1.0562208872854433,0
1,0,0,0,-1.2802480369298874,1,0,1,2,0,0,0,0,2,0,1,3,0.6582203392389346,-0.970857306570903,1
0,0,0,0,1.6125732136881425,1,0,2,1,1,1,1,1,1,2,0,1,-1.4808021915930663,-0.3643765660162006,0
0,0,0,0,-0.13941712119319946,1,2,2,1,1,1,1,1,1,0,0,2,-1.3179240190821602,-0.6861416683936463,0
1,0,0,0,-1.2395040756535771,1,2,0,0,2,0,0,0,0,0,1,3,-0.3456410505221597,-0.9601708103415277,1
0,0,0,0,-0.9135523854430948,0,1,0,0,0,0,2,0,0,2,1,3,-1.1700040460875616,-0.8761581695300147,0
1,0,1,0,-0.5876006952326126,1,2,1,0,0,0,0,0,0,0,1,2,0.277617262657328,-0.42677333945465945,0
0,1,0,0,-0.8728084241667845,1,0,1,0,2,0,0,2,2,0,1,2,1.0039209502824906,-0.5467535471208257,1
1,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,2,0,3,-1.4974224132778524,-0.8686732062619194,0
0,0,0,0,1.6125732136881425,1,2,0,0,2,2,2,2,2,2,0,0,0.72470122597808,1.7451907805528428,0
1,0,0,0,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,0,0,1.4759352461304225,2.4637472542900003,0
0,0,1,1,0.3495104141225239,1,0,0,2,0,0,2,2,2,1,1,1,0.32913994988016554,0.3442441157721576,0
0,1,1,0,1.3273654847539706,1,0,1,2,2,2,0,0,2,0,0,2,0.9839766842607471,1.7013849778274703,0
0,1,0,0,-0.791320501614164,1,0,0,0,2,2,0,0,0,0,1,2,-0.3323448731743307,-0.6936266316617417,0
1,1,0,0,-1.1580161531009565,1,0,1,2,0,0,0,0,0,0,0,2,0.35074623807038746,-0.8751204312598068,0
1,0,0,0,0.3495104141225239,1,2,0,0,0,2,0,0,2,1,0,3,0.0067076491953105815,0.1686234731927158,0
1,1,0,0,-0.7098325790615434,1,0,1,0,2,0,0,0,0,0,1,2,0.3191678168692938,-0.5154006036379483,1
1,0,0,0,-1.2802480369298874,1,0,0,2,0,0,0,0,0,0,1,3,-0.5400976442341598,-0.9867766532266455,1
1,0,0,0,0.3902543753988342,1,2,1,2,2,2,0,0,2,1,1,2,1.1368827237607813,0.8279184678397019,0
0,0,1,0,0.7569500268856267,1,0,1,2,2,2,0,2,0,1,1,2,0.9540602852281315,1.0975096227171197,0
0,0,1,1,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,2,0.18620604339100316,-0.946039906236569,1
1,1,1,0,-1.2802480369298874,0,1,0,0,2,0,0,2,0,0,0,2,-0.8176553463700914,-0.9904639360165335,1
1,0,0,1,-0.01718523736426863,1,2,0,0,2,2,2,2,2,1,0,1,0.6283039402063195,0.17454078928666736,0
1,0,0,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,0,1,3,-1.494098368940895,-0.9205601197723151,0
0,0,1,1,1.4088534073065913,0,1,0,0,2,2,2,2,2,2,1,2,-0.17445276716886055,0.7536649826756759,0
0,0,1,1,1.1643896396487294,1,2,1,2,2,2,2,2,2,2,0,1,1.672053862010901,2.0922369535555663,0
1,0,0,0,0.7162060656093164,1,2,1,2,2,2,2,2,2,1,0,1,1.6471235294837214,1.5165792475798054,0
0,0,1,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,1,-0.6713973955439717,-0.9688259891058152,1
0,1,1,0,-0.13941712119319946,0,1,0,2,0,2,0,0,2,0,1,2,-0.6581012181961428,-0.4319399512680351,0
1,1,0,0,-1.1987601143772668,0,1,0,0,0,2,0,0,2,0,1,2,-0.7860769251689975,-0.9537015058059765,1
1,1,0,0,-0.791320501614164,1,2,1,0,2,2,0,2,2,0,1,2,1.3994822263804054,-0.3945372144652221,1
1,1,1,0,1.0014137945434884,1,2,1,0,2,0,0,0,2,0,1,2,0.8327326669291911,1.253369079087283,0
0,0,0,0,-0.05792919864057891,0,1,0,2,2,0,2,0,2,2,1,0,-0.4968850678537152,-0.3258036137171958,0
0,0,1,0,0.512486259227765,1,2,1,2,2,2,2,2,2,1,0,3,1.6122210639456702,1.2432345712995079,0
0,0,1,1,1.1643896396487294,1,2,0,2,2,2,2,2,2,2,0,3,0.7745618910324389,1.3649369829034657,0
1,0,0,0,0.7162060656093164,1,2,2,1,1,1,1,1,1,2,0,0,-1.3262341299245533,-0.4584353964648329,0
0,1,0,0,-0.5468567339563023,1,0,1,2,2,0,2,2,2,0,1,3,1.3363253839782172,-0.12724233150486,0
1,0,0,0,1.082901717096109,1,0,2,1,1,1,1,1,1,2,0,3,-1.5107185906256815,-0.5040738008163171,1
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,1,1,-1.3478404181147754,-0.2479070048386101,0
0,1,0,0,-0.6690886177852331,1,0,1,0,0,0,2,2,2,0,1,2,0.9856387064292257,-0.3408839379417065,1
1,0,1,0,1.0014137945434884,1,0,0,2,2,0,2,0,0,2,1,2,-0.1678046784949459,0.495731823684849,0
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,0,-1.3295581742615106,-0.9972644336170448,1
1,1,1,0,-0.506112772679992,1,2,1,0,2,0,2,2,2,0,0,2,1.404468292885841,-0.06277008152598527,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,3,0.1928541320649173,-0.9770395771168225,1
1,0,1,0,-1.1172721918246462,1,2,1,0,2,0,2,0,0,0,1,2,0.6848126939345931,-0.8196566326478434,1
0,0,1,0,0.797693988161937,1,2,1,0,2,2,0,2,2,0,1,2,1.3379874061466956,1.4040177645687424,1
1,1,1,0,-0.46536881140368175,1,0,0,2,2,0,0,0,2,0,1,0,0.005045627026832042,-0.4059081763621812,0
1,0,0,0,-0.7505765403378537,0,1,0,0,0,2,2,2,2,0,1,2,-0.32569678450041606,-0.6673299023039198,0
0,0,0,0,-1.1172721918246462,1,0,0,0,2,0,0,0,0,0,0,0,-0.47361675749501453,-0.896603821406877,0
0,0,0,0,-1.076528230548336,1,0,0,2,2,0,0,0,0,0,0,3,-0.3207107179949802,-0.8620935040380479,0
0,0,0,0,-0.9135523854430948,1,0,0,0,2,0,0,0,0,0,0,2,-0.4520104693047921,-0.7821214186190464,0
0,0,0,1,-1.2802480369298874,1,2,2,1,1,1,1,1,1,0,0,3,-1.3096139082397669,-0.9969994791650768,0
0,0,0,0,1.4495973685829016,1,2,0,2,0,0,0,0,0,0,0,3,-0.34397902835368094,0.6268180387960063,0
1,0,1,1,-0.5876006952326126,1,0,1,0,0,2,0,2,2,0,0,3,1.0089070167879266,-0.2519034011557938,1
0,0,0,0,-0.42462485012737144,1,2,1,0,0,0,0,0,0,1,1,1,0.3723525262606099,-0.26987614481428834,0
0,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,0,0,1,2,-0.6797075063863649,-0.61652488613906,0
1,0,1,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,0.1729098660431739,-0.9773045315687905,1
1,1,0,0,-0.9950403079957154,1,0,1,0,2,0,0,0,0,0,1,2,0.3224918612062509,-0.7450277953435295,1
1,0,0,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,0,1,1,-0.6630872847015785,-0.8101624314523241,1
1,1,0,0,-0.3431369275747509,1,2,1,0,0,0,0,0,0,0,1,2,0.375676570597567,-0.20169453250786187,1
1,0,0,0,0.10504664646466222,1,0,0,2,2,2,0,0,0,1,0,3,-0.11960603560906545,-0.0623284907727053,0
1,0,1,1,-0.38388088885106114,1,0,1,0,2,2,2,0,0,1,0,3,0.7313493146519946,-0.126624104450268,0
0,1,0,0,-1.076528230548336,1,0,1,0,0,0,0,2,2,0,1,2,0.8161124452444047,-0.7714790814649993,0
0,0,0,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,0,3,-1.499084435446331,-0.9038238302230044,0
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4808021915930663,-0.9992736715444687,0
0,0,1,1,1.5718292524118322,1,0,1,0,0,2,0,0,0,2,0,2,0.37401454842908843,1.376175467574441,0
1,1,1,0,0.10504664646466222,1,2,1,0,0,2,0,2,2,0,1,2,1.196715521826012,0.5497162932733246,0
1,0,1,1,0.3087664528462136,1,2,0,0,0,2,0,2,2,0,1,2,0.32415388337472945,0.3086077419824643,0
0,0,0,1,-1.2802480369298874,1,0,1,2,0,0,0,0,0,0,1,3,0.2925754621736353,-0.9757148048569826,1
1,0,0,0,-0.38388088885106114,1,0,0,0,0,0,0,2,2,1,1,0,0.003383604858353504,-0.3490533668773858,0
0,1,0,0,-1.1580161531009565,1,2,1,0,0,0,0,2,2,0,1,2,1.0188791497987983,-0.8396165346960978,1
1,0,0,0,-1.1580161531009565,1,0,1,0,0,2,2,0,2,0,1,2,0.8510149107824564,-0.8507225421410888,0
0,0,1,1,1.4495973685829016,0,1,0,0,2,2,2,2,2,2,0,1,-0.14952243464168102,0.8024828404507758,0
1,0,0,1,0.22727853029359305,1,2,1,0,2,0,0,0,0,0,1,3,0.5668091199726097,0.3652638356282838,0
1,0,1,1,0.797693988161937,1,2,2,1,1,1,1,1,1,2,0,3,-1.3295581742615106,-0.4387404488685466,0
1,1,1,0,-0.01718523736426863,1,2,1,0,0,0,0,0,0,0,1,2,0.3357880385540801,0.05018883316302957,1
1,0,1,1,-0.13941712119319946,1,0,0,0,0,2,2,2,2,2,0,3,0.3573943267443021,-0.040712623399651156,0
1,1,1,1,0.22727853029359305,1,2,1,0,2,0,0,2,2,0,0,2,1.2083496770053626,0.6891264940838091,0
1,0,0,1,0.6347181430566958,1,2,0,2,0,2,0,2,2,1,1,1,0.4637637455269347,0.6609971630998756,0
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,0,-1.5140426349626388,-0.9997152622977487,0
0,0,0,0,-0.42462485012737144,1,0,1,2,0,0,2,0,2,0,1,2,0.8061403122335331,-0.14309543954761073,0
0,0,0,0,0.4309983366751445,1,2,1,2,2,2,2,2,2,2,0,1,1.6703918398424222,1.176399810790585,0
0,1,1,0,-1.1172721918246462,1,0,1,0,0,0,0,0,0,0,1,2,0.15130357785295148,-0.8550942905985605,0
1,0,0,0,-1.1172721918246462,1,0,1,0,0,0,0,2,0,0,1,2,0.525258565760644,-0.8302548107265625,1
1,0,1,1,0.7569500268856267,1,2,1,2,2,0,2,2,2,1,0,1,1.504189622994559,1.4702342980230734,0
1,0,0,0,1.5718292524118322,1,0,2,1,1,1,1,1,1,2,1,1,-1.4924363467724167,-0.3842923089891269,0
0,0,1,1,0.22727853029359305,1,0,0,2,2,0,2,2,2,1,0,1,0.5152864327497723,0.3392541402600939,1
1,1,1,0,-0.3431369275747509,1,0,1,0,0,2,0,2,2,0,1,2,0.9424261300487813,-0.023004834193124442,1
1,0,1,0,0.10504664646466222,1,2,1,0,0,0,2,2,0,0,1,1,0.8875793984889861,0.4059785030806964,0
0,1,0,0,0.8791819107145575,1,2,0,2,2,0,2,2,2,1,0,0,0.5867533859943537,0.9578786265299953,1
0,0,1,1,1.6125732136881425,0,1,0,0,2,2,2,2,2,2,1,2,-0.15949456765255274,0.899456169871056,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,2,-0.6647493068700573,-0.9884326185514455,0
0,0,1,1,-0.9542963467194051,1,0,0,2,0,0,0,0,0,1,0,3,-0.5384356220656811,-0.8150640888137317,0
1,0,0,0,1.4903413298592119,0,1,0,2,2,0,2,2,2,2,1,0,-0.1578325454840742,0.8214933223794783,0
0,0,1,0,0.797693988161937,1,2,1,0,2,0,2,2,2,0,1,1,1.2598723642282001,1.3500553745179313,0
0,1,1,0,-0.8728084241667845,1,0,1,0,0,0,2,2,0,0,1,2,0.6017115855106615,-0.6055292763823888,0
0,1,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,0.18454402122252414,-0.9468126900548088,1
0,1,1,1,-0.18016108246950976,0,1,0,0,0,0,0,2,0,0,1,2,-0.960589252859254,-0.5643288591013682,0
0,1,0,0,-0.6283446565089229,1,2,1,0,0,2,0,0,0,0,1,1,0.5934014746682683,-0.3877587964023746,0
0,0,1,1,0.10504664646466222,1,0,2,1,1,1,1,1,1,2,1,3,-1.494098368940895,-0.701420708457133,0
0,0,0,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,1,1,3,-1.5157046571311175,-0.9403875445945855,0
1,0,0,0,0.5532302205040753,1,2,1,0,2,2,0,2,0,1,1,1,1.0005969059455335,0.9195043900699666,0
0,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,2,0.3008855730160285,-0.7799355443903107,1
0,0,0,0,-1.2395040756535771,1,2,1,0,0,2,0,0,0,0,0,3,0.525258565760644,-0.9370314548696578,1
1,0,1,1,1.4495973685829016,1,2,0,0,2,2,2,0,2,1,1,0,0.36570443758669524,1.2679194944078578,1
0,0,0,0,0.4309983366751445,1,2,1,0,2,2,0,2,2,2,1,2,1.323029206630388,0.9779710058042337,1
0,0,0,0,1.4495973685829016,1,2,0,2,2,2,2,2,2,2,1,2,0.776223913200918,1.6387674090123718,0
0,0,0,0,0.1457906077409725,1,0,1,0,2,0,0,2,2,0,1,1,0.9972728616085759,0.49884503849547285,0
1,0,1,0,1.24587756220135,1,2,1,0,2,2,0,2,2,0,1,2,1.2831406745869012,1.8683946007179528,1
0,1,0,0,-0.01718523736426863,1,0,0,0,2,0,2,0,0,0,0,0,-0.3373309396797665,-0.2359619749623871,0
0,0,1,0,1.5718292524118322,1,2,0,2,2,2,2,2,2,2,0,1,0.6964468491139434,1.680299019358352,0
0,0,1,1,1.368109446030281,1,2,0,2,2,2,0,0,0,0,1,0,0.08814673545076371,0.9576136720780272,0
1,0,0,0,1.24587756220135,1,0,2,1,1,1,1,1,1,1,0,3,-1.472492080750673,-0.43790142643731456,0
0,0,0,1,0.3495104141225239,1,0,2,1,1,1,1,1,1,1,1,1,-1.4808021915930663,-0.6415851613876979,0
0,1,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.24271479711927632,-0.9763771909869026,0
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,2,2,0,1,2,0.8510149107824564,-0.9283762761053703,1
0,0,1,0,1.5310852911355222,1,0,2,1,1,1,1,1,1,2,0,0,-1.5073945462887242,-0.4069900737077171,0
0,0,0,0,-0.38388088885106114,0,1,0,0,0,0,0,2,2,0,1,2,-0.6597632403646212,-0.5516772840198974,0
0,1,1,0,1.2866215234776603,1,0,1,2,2,2,0,0,2,1,0,0,1.070401837021636,1.7331795120636277,0
1,0,1,1,0.18653456901728277,1,2,0,2,0,2,2,0,0,2,1,1,-0.06642132621774938,0.017864390022936095,0
1,0,0,1,-0.6283446565089229,1,0,0,0,0,0,0,0,0,1,0,3,-0.6713973955439717,-0.6734017751615193,0
0,1,0,0,-1.0357842692720256,1,0,1,0,0,0,0,2,2,0,1,2,0.8094643565704907,-0.7326411747140263,0
1,0,1,1,-1.1580161531009565,1,2,1,0,2,2,0,0,0,0,1,0,0.6648684279128493,-0.8584283007858241,1
0,1,0,0,-0.46536881140368175,0,1,0,2,0,0,0,2,0,0,1,2,-0.761146592641818,-0.6196601804873476,1
0,0,0,0,-0.9135523854430948,1,0,1,0,0,0,0,0,2,0,1,0,0.5136244105812937,-0.6538393047912169,1
0,1,0,0,-0.6690886177852331,1,2,0,2,0,0,0,0,0,0,1,2,-0.3556131835330314,-0.6259749282592513,0
1,0,1,0,1.2866215234776603,1,2,1,0,2,0,2,2,2,2,1,2,1.3446354948206103,1.9663394297954486,0
1,1,1,0,-0.22090504374582004,0,1,0,2,0,0,0,0,0,0,0,1,-1.1317775362125533,-0.6415851613876979,1
1,0,1,1,0.3902543753988342,1,2,1,2,0,0,0,2,2,1,0,2,1.0737258813585928,0.7926795257279606,0
1,0,0,1,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,0,3,-1.4824642137615447,-0.9636152182171116,0
0,0,0,0,0.3495104141225239,1,0,1,0,2,0,2,2,2,2,1,0,1.1302346350868666,0.7805799390880898,0
1,0,1,0,1.0421577558197987,1,0,0,0,0,2,0,0,0,1,0,1,-0.48192686833740767,0.28008097932057874,0
0,0,0,0,0.5939741817803856,1,0,2,1,1,1,1,1,1,2,1,3,-1.4708300585821945,-0.5817054552429348,0
1,0,0,0,-0.5876006952326126,1,0,1,0,0,0,2,0,0,0,1,0,0.3690284819236528,-0.40491459716730127,0
1,0,0,0,-1.1172721918246462,1,0,1,0,0,2,0,2,2,0,0,0,1.0537816153368496,-0.7951483458408053,1
1,0,1,0,-0.38388088885106114,1,0,0,2,0,0,0,0,2,0,1,0,-0.1611565898210313,-0.3993284741383098,0
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.5173666792995961,-0.9997594213730766,0
1,0,1,0,1.5718292524118322,1,2,1,0,0,2,0,2,2,1,1,1,1.1252485685814309,2.0847519902874714,0
1,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,1.5889527535869692,2.571848670692935,0
1,0,1,1,0.02355872391204165,1,0,2,1,1,1,1,1,1,1,0,3,-1.4691680364137156,-0.7080224902186684,0
1,0,0,0,-1.2395040756535771,1,2,1,0,0,0,0,2,0,0,1,2,0.6931228047769863,-0.9325713882615301,1
1,0,0,1,-0.3431369275747509,0,1,0,2,0,0,2,0,0,2,0,3,-0.9655753193646899,-0.6293310179841789,0
0,0,1,1,0.9606698332671781,1,2,1,0,2,2,2,0,2,1,1,1,1.1618130562879607,1.4585100635234902,0
1,0,0,0,0.18653456901728277,1,0,1,0,2,0,0,2,2,0,1,1,1.0404854379890203,0.5619483571391796,0
0,0,0,0,0.4309983366751445,1,2,0,0,2,2,2,2,2,1,0,1,0.6748405609237209,0.6089998519011598,0
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,3,-1.3112759304082455,-0.9970215587027409,0
0,0,1,0,-0.3023929662984406,1,2,1,0,0,2,2,2,2,0,1,0,1.3346633618097385,0.1504078546199173,1
0,0,0,0,1.1643896396487294,1,2,0,2,2,2,2,2,2,2,0,2,0.8260845782552769,1.4066893886260867,0
1,0,0,0,-0.6283446565089229,1,2,1,0,0,2,2,0,0,1,0,2,0.729687292483516,-0.3569799208987612,0
0,0,1,0,0.3495104141225239,1,0,1,0,2,2,2,0,0,1,1,0,0.7114050486302511,0.5524541559436605,0
1,0,0,0,-1.2802480369298874,1,0,0,0,2,0,0,0,0,0,0,3,-0.4702927131580572,-0.9858493126447577,1
1,1,1,1,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,1,0,5.9560521395953924e-05,1.0520699342046114,0
1,0,0,0,-1.2802480369298874,1,2,1,0,2,0,0,0,2,0,1,1,0.8659731102987638,-0.9680973643629033,1
1,0,0,0,0.6347181430566958,1,2,1,0,2,2,0,2,2,2,1,0,1.4393707584238922,1.2831102163206882,0
1,1,1,0,-0.8728084241667845,1,0,2,1,1,1,1,1,1,0,0,3,-1.4907743246039378,-0.9133842700315157,1
0,1,1,0,0.9199258719908678,1,2,1,0,2,2,0,0,0,0,1,2,0.6864747161030716,1.0671502584291224,1
0,0,0,0,0.3902543753988342,0,1,0,2,2,2,2,0,2,1,1,2,-0.33400689534280925,0.007222052868889005,0
1,0,0,0,0.4717422979514547,1,2,1,0,0,2,0,0,2,0,1,3,0.8510149107824564,0.7482554959479963,0
1,0,0,1,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,2,-0.6913416615657154,-0.9887858911540695,0
0,0,0,0,-0.22090504374582004,1,2,1,0,0,0,0,2,2,0,1,0,1.0238652163042339,0.13161816806785476,0
1,1,1,0,-0.22090504374582004,1,2,0,0,2,2,2,2,2,0,1,0,0.6648684279128493,0.002850304411417322,0
0,1,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,2,-0.6813695285548437,-0.968781830030487,0
0,0,0,0,-0.5468567339563023,1,0,2,1,1,1,1,1,1,0,0,3,-1.4924363467724167,-0.8412504204832336,0
0,1,1,0,0.3902543753988342,1,2,1,0,0,0,0,2,2,0,1,2,1.005582972450969,0.7546585618705558,0
0,0,0,0,1.368109446030281,1,2,0,2,2,2,2,2,2,2,1,1,0.8393807556031058,1.6162904396704214,0
1,1,1,0,0.02355872391204165,1,2,1,2,0,2,2,2,2,0,1,0,1.4992035564891233,0.593301300622057,0
0,0,0,0,0.06430268518835193,1,0,1,0,2,0,0,0,0,0,1,1,0.304209617352986,0.10207574667342532,1
1,1,0,0,0.02355872391204165,0,1,0,0,0,2,2,2,2,0,1,2,-0.33899296184824507,-0.21171864260731707,0
0,0,1,1,-0.38388088885106114,1,0,2,1,1,1,1,1,1,1,0,3,-1.4874502802669807,-0.8045763084233325,0
0,0,0,0,-0.01718523736426863,1,0,2,1,1,1,1,1,1,1,0,0,-1.4974224132778524,-0.7291305282254508,0
0,0,0,0,-0.8728084241667845,1,0,2,1,1,1,1,1,1,1,0,1,-1.4874502802669807,-0.9108230436624918,0
1,0,1,1,1.4903413298592119,1,2,1,0,0,2,0,2,2,0,1,1,1.151840923277089,2.0220019442463886,1
0,0,1,0,1.4495973685829016,1,0,0,2,0,0,2,0,0,1,0,0,-0.2957803854678007,0.6703588870694107,0
1,0,0,0,-0.506112772679992,1,0,2,1,1,1,1,1,1,2,1,3,-1.499084435446331,-0.8342291275060821,0
1,0,0,0,1.6125732136881425,1,0,2,1,1,1,1,1,1,2,1,1,-1.495760391109374,-0.37868410642247147,0
1,0,1,1,1.1236456783724194,1,2,1,2,0,2,0,2,0,1,1,0,1.0172171276303197,1.5194495874761254,0
1,1,1,1,-0.01718523736426863,1,0,1,0,2,0,0,2,2,0,1,3,0.9690184847444393,0.3193825563624955,0
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4924363467724167,-0.9994282283081166,1
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.5024084797832884,-0.9995607055341007,1
1,1,0,0,-1.1987601143772668,1,2,1,0,2,0,0,0,0,0,1,2,0.5501888982878235,-0.9004456609604128,1
0,0,1,0,0.5532302205040753,1,2,2,1,1,1,1,1,1,1,1,0,-1.3411923294408608,-0.5115587640844125,0
0,0,1,0,-0.13941712119319946,1,2,1,0,0,0,0,0,0,0,1,2,0.3374500607225587,-0.04839630250672237,0
1,0,0,0,0.7569500268856267,1,2,1,0,2,2,2,0,0,0,1,2,0.7496315585052594,0.9590046829508589,0
0,1,1,0,0.6347181430566958,1,0,1,0,0,0,0,0,0,0,1,0,0.19451615423339633,0.4893066782246257,0
0,0,1,1,-0.6690886177852331,1,0,1,0,2,0,0,0,0,0,0,0,0.28094130699428504,-0.49067152145427023,0
1,0,1,0,1.5310852911355222,1,2,1,0,2,2,2,0,2,2,1,0,1.1269105907499095,2.042734630112882,0
0,0,1,1,0.3087664528462136,1,2,2,1,1,1,1,1,1,2,1,3,-1.3295581742615106,-0.5701578570446637,0
0,0,1,1,-0.42462485012737144,1,0,1,0,2,0,0,0,2,0,0,2,0.6150077628584902,-0.19895666983752616,1
0,1,0,0,-1.2802480369298874,1,0,1,0,0,2,0,0,0,0,1,0,0.3490842159019089,-0.9749641005764066,1
0,0,1,1,-1.1172721918246462,1,2,2,1,1,1,1,1,1,0,1,3,-1.346178395946297,-0.9545626077748723,0
0,0,0,0,-1.0357842692720256,1,0,1,0,0,0,0,0,0,0,1,0,0.1679237995377378,-0.7923000854821497,0
1,0,0,1,-0.13941712119319946,1,2,1,0,2,2,2,0,2,1,0,1,1.1884054109836186,0.2794406727283226,0
1,0,1,1,0.4717422979514547,1,2,2,1,1,1,1,1,1,1,0,3,-1.2996417752288951,-0.5088650604894048,0
0,0,0,0,-0.9135523854430948,0,1,0,2,2,2,0,0,0,0,0,0,-0.801035124685305,-0.8284884477134427,0
0,1,1,0,0.9199258719908678,1,2,0,0,0,0,0,0,0,0,0,0,-0.43705226978848455,0.2452615484244536,0
1,1,1,0,0.797693988161937,1,2,1,0,2,2,0,2,2,1,1,0,1.3396494283151743,1.4051659005272705,0
0,0,1,1,-0.9135523854430948,1,2,1,0,0,0,0,0,2,0,0,2,0.703094937787858,-0.629066063532211,0
1,0,0,0,-0.5876006952326126,1,2,1,0,0,0,0,0,0,0,1,0,0.35905634891278065,-0.4072991872350131,0
0,0,1,0,1.4495973685829016,1,2,0,2,0,0,2,0,0,1,0,0,-0.2176653435493049,0.740925089443549,0
0,0,1,1,1.1643896396487294,1,0,2,1,1,1,1,1,1,0,1,3,-1.509056568457203,-0.4860127390071667,1
0,0,1,1,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,1,1,0.013355737869225209,1.0647877478990748,0
1,0,0,0,-1.2395040756535771,1,0,0,2,0,2,0,0,0,0,0,2,-0.3772194717232536,-0.9610098327727598,0
1,0,0,0,-0.8320644628904743,1,0,0,0,0,0,0,0,0,0,1,0,-0.6448050408483137,-0.7676372419114637,1
1,0,1,0,0.3495104141225239,1,0,2,1,1,1,1,1,1,2,1,2,-1.4974224132778524,-0.6506377718299372,0
0,0,0,0,-0.26164900502213034,0,1,0,0,0,2,2,2,0,0,1,1,-0.6763834620494076,-0.49786945073273364,0
1,0,1,0,0.1457906077409725,1,0,2,1,1,1,1,1,1,1,0,0,-1.4608579255713225,-0.6767578648864471,0
1,0,1,1,1.6125732136881425,1,2,1,2,2,2,2,2,2,2,1,1,1.6371513964728497,2.617950745335363,0
1,0,1,0,0.10504664646466222,1,2,1,0,0,0,2,0,2,0,1,0,0.8327326669291911,0.3804766370787785,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,2,2,0,0,0,0,3,-0.3240347623319375,-0.9839063133303259,0
0,0,1,1,-0.6690886177852331,1,2,1,2,0,2,2,2,2,0,1,2,1.60058690876632,-0.21017307497083718,0
0,1,0,0,0.6754621043330061,1,2,1,2,0,0,0,2,2,0,0,1,1.2216458543531914,1.1891176244850483,0
